utrnno,acct1,acct2,acct_balance,acq_instit_code,amount,capt_date,currency,des_instit_code,ext_resp_code,fee_amount,fraud_flags,hpan,is_alerted,iss_instit_code,merchant_type,pid,pos_data_code,prc_code,ref_num,resp_code,resp_code_desc,stan,sysdate,terminal_address,terminal_id,trans_type,ttime,udate,cif_id,trans_type_desc,cvt_amount,ket_transfer,posconditionmode,sysday,syshour,syssec,trxcode
57406,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.572,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57405,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.571,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57404,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.506,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57403,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.444,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57402,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.443,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57401,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.387,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57400,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.349,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57397,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.333,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57399,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.333,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57398,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.333,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57396,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.320,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57394,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.317,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57395,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.317,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57393,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.270,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57392,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.269,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57391,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.255,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57389,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.243,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57390,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.243,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57388,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.225,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57387,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.210,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57386,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.126,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57385,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.111,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57384,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.080,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57383,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.050,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57382,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.038,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57381,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:52.007,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,52,401234
57380,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.987,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57379,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.975,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57378,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.936,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57377,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.924,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57375,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.909,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57376,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.909,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57374,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.909,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57373,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.883,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57372,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.877,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57371,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.862,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57370,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.801,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57369,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.785,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57368,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.739,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57367,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.738,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57366,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.704,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57365,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.630,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57364,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.613,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57363,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.583,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57362,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.555,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57361,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.520,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57360,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.505,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57359,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.443,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57358,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.440,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57357,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.413,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57356,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.396,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57355,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.381,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57354,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.381,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57353,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.364,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57352,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.349,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57351,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.348,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57350,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.303,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57349,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.303,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57348,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.271,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57347,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.242,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57346,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.242,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57345,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.226,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57344,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.196,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57343,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.128,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57342,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.127,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57341,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.113,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57340,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.099,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57339,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.099,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57338,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.081,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57337,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.051,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57336,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:51.020,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,51,401234
57335,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:50.994,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,50,401234
57334,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:50.993,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,50,401234
57333,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:50.979,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,50,401234
57332,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:50.965,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,50,401234
57331,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:50.961,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,50,401234
57330,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:50.931,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,50,401234
57329,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:50.931,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,50,401234
57328,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:50.914,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,50,401234
57327,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:50.898,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,50,401234
57325,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:50.897,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,50,401234
57326,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:50.897,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,50,401234
57324,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:50.864,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,50,401234
57322,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:50.848,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,50,401234
57323,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:50.848,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,50,401234
57321,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:50.787,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,50,401234
57320,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:50.743,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,50,401234
57319,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:50.677,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,50,401234
57318,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:50.646,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,50,401234
57317,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:50.614,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,50,401234
57316,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:50.553,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,50,401234
57315,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:50.551,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,50,401234
57314,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:50.520,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,50,401234
57313,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:50.486,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,50,401234
57312,676767123,1234567,,129,126000000,0729,360,128,00,,0,60349495,N,008,7995,3,,,12344321,-1,Success,123456,2023-08-15 22:58:50.453,,,106,0729,0727114252,1231231231,BIFAST Transfer,"1.260.000,00",,53,2,22,50,401234
